0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2	0.2	0.2	0.8	0.2	0.0	0.0	9.0
100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	6.6	0.4	0.0	0.2	0.6	0.2	0.0	3.2
1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	5.6	2.0	1.0	1.6	1.8	0.8	0.0	0.0
10000	7.6	3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.4	6.0	10.0
